t,ball_x,ball_z,ball_vx,ball_vz,ee_x,ee_z
0.4499999999999996,0.21240042967667358,2.390325177638033,-1.7008200939606992,-2.401145784400382,3.0531133177191805e-16,1.8654320168018768
0.4541666666666663,0.20531833586738898,2.3801566650019494,-1.699702514228303,-2.4404430326600877,3.0531133177191805e-16,1.8966260204831533
0.4583333333333329,0.19824093277964933,2.3698245748319064,-1.6985767410575214,-2.4797016408103425,3.0531133177191805e-16,1.9276390412284734
0.4624999999999996,0.19116825465476273,2.359329069994535,-1.6974427499727858,-2.518921160969183,3.3306690738754696e-16,1.9562329965212373
0.46666666666666623,0.1841003358274271,2.348670315219546,-1.6963005185605466,-2.5581011459973624,2.7755575615628914e-16,1.9798043433994852
0.4708333333333329,0.1770372107174274,2.3378484770962764,-1.6951500263999268,-2.597241149584675,3.885780586188048e-16,1.995407755053572
0.47499999999999953,0.16997891382161073,2.326863724069892,-1.6939912549959983,-2.6363407263322345,3.3306690738754696e-16,1.9998126277899864
0.4791666666666662,0.16292547970612908,2.315716226437263,-1.6928241877155967,-2.6753994318309386,3.885780586188048e-16,1.9896016121414748
0.48333333333333284,0.15587694299893914,2.304406156342528,-1.6916488097255882,-2.7144168227363408,4.163336342344337e-16,1.961319703775078
0.4874999999999995,0.14883333838254956,2.292933687772361,-1.6904651079335005,-2.753392456840137,3.3306690738754696e-16,1.9117273884211148
0.49166666666666614,0.14179470058700608,2.2812989965509507,-1.6892730709304367,-2.792325893138463,3.3306690738754696e-16,1.8379449469237101
0.4958333333333328,0.1347610643831053,2.2695022603347126,-1.6880726889361843,-2.831216691897179,3.608224830031759e-16,1.7518599420565135
0.49999999999999944,0.12773246457582849,2.2575436586067363,-1.6868639537464392,-2.8700644147143186,3.608224830031759e-16,1.6578832373910737
0.5041666666666661,0.12070893599798656,2.245423372670987,-1.6856468586820617,-2.9088686245798585,2.220446049250313e-16,1.5609383632880611
0.5083333333333327,0.1136905135040687,2.2331415856462664,-1.6844213985402872,-2.9476288859329585,2.498001805406602e-16,1.4647330032985133
0.5124999999999994,0.10667723196428615,2.2206984824599463,-1.6831875695478127,-2.986344764716812,2.498001805406602e-16,1.3721918896519616
0.516666666666666,0.09966912625880413,2.2080942498414826,-1.6819453693156843,-3.025015828431242,8.326672684688674e-17,1.285530450225758
0.5208333333333327,0.0926662312721545,2.1953290763157196,-1.6806947967959123,-3.0636416461831586,1.942890293094024e-16,1.2063516620475634
0.5249999999999994,0.08566858188782223,2.1824031521959903,-1.679435852239745,-3.1022217887349997,1.942890293094024e-16,1.1357527369577345
0.529166666666666,0.07867621298299919,2.169316669577027,-1.67816853715753,-3.1407558285512587,8.326672684688674e-17,1.0744318851588202
